id,Time_spent_Alone,Social_event_attendance,Going_outside,Friends_circle_size,Post_frequency,Stage_fear_No,Stage_fear_Yes,Drained_after_socializing_No,Drained_after_socializing_Yes,Personality
383,-0.24069026646284564,0.8927486010423473,1.35576472980418,0.36751065194577187,0.18421344928123892,1.0,0.0,1.0,0.0,0
384,2.4204090785890138,-2.1877121350268993,-2.358358866271239,0.36751065194577187,-1.2919570853051094,0.0,1.0,0.0,1.0,1
387,-0.6208473157559684,-0.647481766992276,-0.23600252565671395,0.36751065194577187,1.291341350221,1.0,0.0,1.0,0.0,0
390,-1.0010043650490912,-0.2624241749836202,0.2945865594969173,-0.3690286935844148,0.553256082927826,1.0,0.0,1.0,0.0,0
393,0.13946678283027714,-0.2624241749836202,0.2945865594969173,-0.1235155784076859,1.291341350221,1.0,0.0,1.0,0.0,0
394,-1.0010043650490912,0.5076910090336915,-0.7665916108103452,1.5950762278294164,-0.5538718180119352,1.0,0.0,1.0,0.0,0
395,-1.0010043650490912,0.12263341702503563,0.2945865594969173,-0.3690286935844148,-0.9229144516585223,1.0,0.0,1.0,0.0,0
398,0.5196238321233999,-1.4175969510095876,-1.2971806959639764,-0.3690286935844148,-1.2919570853051094,0.0,1.0,0.0,1.0,0
401,-0.6208473157559684,0.5076910090336915,0.2945865594969173,0.12199753676904299,1.6603839838675871,1.0,0.0,1.0,0.0,0
402,1.6600949800027684,-1.0325393590009317,-1.8277697811176077,-1.8421073846447882,-0.9229144516585223,0.0,1.0,0.0,1.0,1
404,0.13946678283027714,0.12263341702503563,-0.23600252565671395,1.3495631126526875,-0.5538718180119352,1.0,0.0,1.0,0.0,0
408,-1.0010043650490912,0.8927486010423473,0.2945865594969173,0.36751065194577187,0.553256082927826,1.0,0.0,1.0,0.0,0
409,-1.0010043650490912,1.2778061930510032,0.8251756446505486,-0.8600549239378725,0.553256082927826,1.0,0.0,1.0,0.0,0
410,-1.0010043650490912,0.5076910090336915,0.2945865594969173,0.36751065194577187,0.553256082927826,1.0,0.0,1.0,0.0,0
411,0.13946678283027714,-0.2624241749836202,0.8251756446505486,0.36751065194577187,-0.18482918436534815,1.0,0.0,1.0,0.0,0
412,-0.24069026646284564,1.2778061930510032,1.35576472980418,-0.6145418087611437,-0.18482918436534815,1.0,0.0,1.0,0.0,0
414,-0.6208473157559684,-0.647481766992276,0.2945865594969173,-0.8600549239378725,0.18421344928123892,1.0,0.0,1.0,0.0,0
415,-0.6208473157559684,-0.647481766992276,1.35576472980418,0.12199753676904299,-0.5538718180119352,1.0,0.0,1.0,0.0,0
417,0.5196238321233999,0.5076910090336915,-0.7665916108103452,-0.6145418087611437,0.9222987165744131,1.0,0.0,1.0,0.0,0
419,-1.0010043650490912,0.5076910090336915,-0.7665916108103452,0.6130237671225007,-0.18482918436534815,1.0,0.0,1.0,0.0,0
421,0.13946678283027714,0.12263341702503563,1.35576472980418,-0.1235155784076859,1.291341350221,1.0,0.0,1.0,0.0,0
424,-1.0010043650490912,-0.647481766992276,1.35576472980418,0.12199753676904299,-0.5538718180119352,1.0,0.0,1.0,0.0,0
426,1.6600949800027684,-1.0325393590009317,-1.8277697811176077,-1.1055680391146014,-1.6609997189516963,0.0,1.0,0.0,1.0,1
429,-0.24069026646284564,-0.647481766992276,-0.23600252565671395,0.8585368822992296,0.553256082927826,1.0,0.0,1.0,0.0,0
430,-0.6208473157559684,0.5076910090336915,0.2945865594969173,-0.8600549239378725,0.553256082927826,1.0,0.0,1.0,0.0,0
431,-0.6208473157559684,1.2778061930510032,0.2945865594969173,0.8585368822992296,0.18421344928123892,1.0,0.0,1.0,0.0,0
434,1.6600949800027684,-2.1877121350268993,-1.2971806959639764,-2.087620499821517,-0.9229144516585223,0.0,1.0,0.0,1.0,1
436,-1.0010043650490912,0.12263341702503563,-0.7665916108103452,1.5950762278294164,0.18421344928123892,1.0,0.0,1.0,0.0,0
437,-1.0010043650490912,-0.647481766992276,-0.23600252565671395,-0.3690286935844148,0.18421344928123892,1.0,0.0,1.0,0.0,0
441,0.5196238321233999,-0.2624241749836202,0.2945865594969173,0.8585368822992296,1.6603839838675871,1.0,0.0,1.0,0.0,0
442,3.1807231771752593,-2.1877121350268993,-0.7665916108103452,-1.5965942694680593,-2.0300423525982834,0.0,1.0,0.0,1.0,1
443,0.5196238321233999,-1.8026545430182435,1.35576472980418,-1.5965942694680593,0.553256082927826,0.0,1.0,0.0,1.0,0
445,-0.24069026646284564,-0.647481766992276,0.2945865594969173,0.8585368822992296,1.6603839838675871,1.0,0.0,1.0,0.0,0
447,0.5196238321233999,0.12263341702503563,0.2945865594969173,-0.1235155784076859,-0.5538718180119352,1.0,0.0,1.0,0.0,0
448,-0.24069026646284564,1.2778061930510032,-0.7665916108103452,0.36751065194577187,-0.9229144516585223,1.0,0.0,1.0,0.0,0
451,0.13946678283027714,0.12263341702503563,0.8251756446505486,-0.1235155784076859,1.6603839838675871,1.0,0.0,1.0,0.0,0
453,-1.0010043650490912,-1.0325393590009317,-0.23600252565671395,-0.6145418087611437,0.18421344928123892,1.0,0.0,1.0,0.0,0
455,-0.6208473157559684,1.2778061930510032,1.35576472980418,0.8585368822992296,0.18421344928123892,1.0,0.0,1.0,0.0,0
456,-1.0010043650490912,-1.0325393590009317,0.8251756446505486,-1.1055680391146014,-0.18482918436534815,1.0,0.0,1.0,0.0,0
457,0.5196238321233999,-1.4175969510095876,-1.2971806959639764,-2.087620499821517,-1.2919570853051094,0.0,1.0,0.0,1.0,1
460,-0.24069026646284564,1.2778061930510032,-0.23600252565671395,1.3495631126526875,-0.5538718180119352,1.0,0.0,1.0,0.0,0
461,-0.24069026646284564,-0.2624241749836202,1.35576472980418,0.8585368822992296,-0.18482918436534815,1.0,0.0,1.0,0.0,0
463,-0.24069026646284564,0.8927486010423473,0.8251756446505486,0.6130237671225007,0.553256082927826,1.0,0.0,1.0,0.0,0
464,1.6600949800027684,-1.8026545430182435,-2.358358866271239,1.5950762278294164,-1.2919570853051094,0.0,1.0,0.0,1.0,1
465,0.5196238321233999,-0.647481766992276,1.35576472980418,0.36751065194577187,-0.5538718180119352,1.0,0.0,1.0,0.0,0
466,-0.24069026646284564,1.6628637850596588,0.8251756446505486,0.12199753676904299,1.291341350221,1.0,0.0,1.0,0.0,0
473,-0.6208473157559684,0.12263341702503563,0.2945865594969173,1.3495631126526875,0.553256082927826,1.0,0.0,1.0,0.0,0
474,-0.6208473157559684,1.2778061930510032,0.8251756446505486,1.1040499974759586,0.9222987165744131,1.0,0.0,1.0,0.0,0
475,-1.0010043650490912,-0.647481766992276,1.35576472980418,0.12199753676904299,-0.18482918436534815,1.0,0.0,1.0,0.0,0
476,0.5196238321233999,1.2778061930510032,1.35576472980418,0.6130237671225007,0.9222987165744131,1.0,0.0,1.0,0.0,0
477,-0.6208473157559684,0.5076910090336915,1.35576472980418,-1.1055680391146014,0.553256082927826,1.0,0.0,1.0,0.0,0
479,-0.6208473157559684,-0.2624241749836202,-0.23600252565671395,1.1040499974759586,-0.5538718180119352,1.0,0.0,1.0,0.0,0
480,2.4204090785890138,-0.647481766992276,-1.2971806959639764,-1.3510811542913304,-1.2919570853051094,0.0,1.0,0.0,1.0,1
481,0.13946678283027714,0.5076910090336915,-0.23600252565671395,0.6130237671225007,-0.5538718180119352,1.0,0.0,1.0,0.0,0
482,-0.6208473157559684,-0.647481766992276,1.35576472980418,-1.1055680391146014,-0.9229144516585223,1.0,0.0,1.0,0.0,0
483,-0.24069026646284564,1.2778061930510032,1.35576472980418,-1.1055680391146014,0.553256082927826,1.0,0.0,1.0,0.0,0
484,-1.0010043650490912,0.8927486010423473,0.8251756446505486,-0.6145418087611437,1.291341350221,1.0,0.0,1.0,0.0,0
487,1.6600949800027684,-1.8026545430182435,-1.2971806959639764,-0.8600549239378725,-0.9229144516585223,0.0,1.0,0.0,1.0,1
488,-0.6208473157559684,-0.647481766992276,-0.7665916108103452,-0.3690286935844148,0.18421344928123892,1.0,0.0,1.0,0.0,0
489,-1.0010043650490912,1.2778061930510032,0.2945865594969173,-0.8600549239378725,0.9222987165744131,1.0,0.0,1.0,0.0,0
491,0.8997808814165227,-1.0325393590009317,-1.8277697811176077,-0.8600549239378725,-1.6609997189516963,0.0,1.0,0.0,1.0,1
493,1.6600949800027684,-1.0325393590009317,-1.2971806959639764,-1.1055680391146014,-1.6609997189516963,0.0,1.0,0.0,1.0,1
496,0.8997808814165227,-1.4175969510095876,-1.2971806959639764,-1.3510811542913304,-1.6609997189516963,0.0,1.0,0.0,1.0,1
497,-0.6208473157559684,0.8927486010423473,-0.23600252565671395,-1.3510811542913304,0.9222987165744131,1.0,0.0,1.0,0.0,0
499,-0.6208473157559684,0.12263341702503563,0.2945865594969173,-0.8600549239378725,0.553256082927826,1.0,0.0,1.0,0.0,0
500,-0.6208473157559684,0.12263341702503563,1.35576472980418,-0.6145418087611437,-0.5538718180119352,1.0,0.0,1.0,0.0,0
501,2.4204090785890138,-2.1877121350268993,-0.7665916108103452,-1.1055680391146014,-2.0300423525982834,0.0,1.0,0.0,1.0,1
504,0.13946678283027714,1.6628637850596588,1.35576472980418,-0.3690286935844148,0.9222987165744131,1.0,0.0,1.0,0.0,0
505,-0.24069026646284564,1.2778061930510032,0.2945865594969173,-0.1235155784076859,1.291341350221,1.0,0.0,1.0,0.0,0
510,-0.6208473157559684,-0.2624241749836202,0.2945865594969173,0.6130237671225007,1.291341350221,1.0,0.0,1.0,0.0,0
515,0.13946678283027714,-0.647481766992276,-0.7665916108103452,-0.3690286935844148,0.18421344928123892,1.0,0.0,1.0,0.0,0
516,0.13946678283027714,0.5076910090336915,0.2945865594969173,-1.3510811542913304,-0.5538718180119352,1.0,0.0,1.0,0.0,0
518,3.1807231771752593,-1.8026545430182435,-1.8277697811176077,-1.1055680391146014,-0.9229144516585223,0.0,1.0,0.0,1.0,0
519,-0.24069026646284564,0.5076910090336915,-0.23600252565671395,0.6130237671225007,-0.5538718180119352,1.0,0.0,1.0,0.0,0
521,-1.0010043650490912,-0.647481766992276,-0.23600252565671395,0.36751065194577187,1.6603839838675871,1.0,0.0,1.0,0.0,0
523,-0.6208473157559684,-0.647481766992276,1.35576472980418,-0.8600549239378725,0.553256082927826,1.0,0.0,1.0,0.0,0
524,-0.24069026646284564,1.2778061930510032,0.8251756446505486,1.5950762278294164,-0.5538718180119352,1.0,0.0,1.0,0.0,0
525,0.13946678283027714,-1.0325393590009317,0.2945865594969173,-0.1235155784076859,0.18421344928123892,1.0,0.0,1.0,0.0,0
527,-1.0010043650490912,-0.2624241749836202,-0.23600252565671395,0.8585368822992296,0.553256082927826,1.0,0.0,1.0,0.0,0
528,0.5196238321233999,-1.4175969510095876,-0.7665916108103452,-1.8421073846447882,-2.0300423525982834,0.0,1.0,0.0,1.0,1
530,0.13946678283027714,1.6628637850596588,0.2945865594969173,-0.6145418087611437,-0.9229144516585223,1.0,0.0,1.0,0.0,0
534,0.5196238321233999,1.2778061930510032,-0.23600252565671395,0.36751065194577187,-0.9229144516585223,1.0,0.0,1.0,0.0,0
536,3.1807231771752593,-2.1877121350268993,-0.7665916108103452,-2.087620499821517,-1.2919570853051094,0.0,1.0,0.0,1.0,1
537,-1.0010043650490912,0.12263341702503563,0.2945865594969173,-0.6145418087611437,1.291341350221,1.0,0.0,1.0,0.0,0
538,0.13946678283027714,0.8927486010423473,-0.7665916108103452,-0.3690286935844148,0.9222987165744131,1.0,0.0,1.0,0.0,0
539,-0.24069026646284564,-0.2624241749836202,0.8251756446505486,1.5950762278294164,0.9222987165744131,1.0,0.0,1.0,0.0,0
547,-0.24069026646284564,1.6628637850596588,0.8251756446505486,0.36751065194577187,0.18421344928123892,1.0,0.0,1.0,0.0,1
551,0.5196238321233999,-2.1877121350268993,-2.358358866271239,-0.8600549239378725,-2.0300423525982834,0.0,1.0,0.0,1.0,1
553,0.13946678283027714,-0.2624241749836202,-0.23600252565671395,-0.6145418087611437,0.553256082927826,1.0,0.0,1.0,0.0,0
554,0.5196238321233999,-0.647481766992276,0.2945865594969173,-0.6145418087611437,1.6603839838675871,1.0,0.0,1.0,0.0,0
555,-0.24069026646284564,0.8927486010423473,0.2945865594969173,-0.1235155784076859,-0.9229144516585223,1.0,0.0,1.0,0.0,0
556,1.2799379307096455,-1.4175969510095876,-1.8277697811176077,-1.1055680391146014,-1.6609997189516963,0.0,1.0,0.0,1.0,1
558,0.13946678283027714,-1.4175969510095876,-1.8277697811176077,-1.5965942694680593,-1.6609997189516963,0.0,1.0,0.0,1.0,0
561,-0.6208473157559684,1.2778061930510032,-0.23600252565671395,1.1040499974759586,-0.5538718180119352,1.0,0.0,1.0,0.0,1
562,-0.6208473157559684,0.5076910090336915,-0.7665916108103452,-0.3690286935844148,0.553256082927826,1.0,0.0,1.0,0.0,0
564,2.8005661278821368,-1.4175969510095876,-0.7665916108103452,-0.8600549239378725,-1.6609997189516963,0.0,1.0,0.0,1.0,1
566,-0.24069026646284564,0.5076910090336915,-0.7665916108103452,-0.1235155784076859,1.291341350221,1.0,0.0,1.0,0.0,0
568,-1.0010043650490912,0.8927486010423473,0.2945865594969173,1.5950762278294164,0.18421344928123892,1.0,0.0,1.0,0.0,0
569,-0.6208473157559684,-0.2624241749836202,-0.7665916108103452,-0.1235155784076859,0.9222987165744131,1.0,0.0,1.0,0.0,0
572,-0.24069026646284564,-0.2624241749836202,0.8251756446505486,0.36751065194577187,0.18421344928123892,1.0,0.0,1.0,0.0,0
573,-1.0010043650490912,0.8927486010423473,1.35576472980418,0.36751065194577187,-0.5538718180119352,1.0,0.0,1.0,0.0,0
578,-0.24069026646284564,1.2778061930510032,0.2945865594969173,-0.3690286935844148,1.6603839838675871,1.0,0.0,1.0,0.0,0
581,-1.0010043650490912,-0.647481766992276,0.2945865594969173,1.5950762278294164,-0.18482918436534815,1.0,0.0,1.0,0.0,0
584,-0.6208473157559684,0.8927486010423473,-0.7665916108103452,1.3495631126526875,-0.5538718180119352,1.0,0.0,1.0,0.0,0
586,2.4204090785890138,-2.1877121350268993,-1.8277697811176077,-1.8421073846447882,-1.6609997189516963,0.0,1.0,0.0,1.0,1
587,0.13946678283027714,-0.647481766992276,-0.23600252565671395,-0.3690286935844148,-0.5538718180119352,1.0,0.0,1.0,0.0,0
592,0.13946678283027714,0.8927486010423473,0.8251756446505486,-0.8600549239378725,0.553256082927826,1.0,0.0,1.0,0.0,0
593,-1.0010043650490912,1.6628637850596588,1.35576472980418,1.3495631126526875,0.18421344928123892,1.0,0.0,1.0,0.0,0
594,-0.24069026646284564,-1.0325393590009317,0.2945865594969173,-0.6145418087611437,0.553256082927826,1.0,0.0,1.0,0.0,0
598,-0.6208473157559684,-0.647481766992276,1.35576472980418,0.6130237671225007,1.291341350221,1.0,0.0,1.0,0.0,0
600,0.5196238321233999,0.8927486010423473,0.2945865594969173,1.5950762278294164,-0.5538718180119352,1.0,0.0,1.0,0.0,0
601,0.13946678283027714,-0.647481766992276,-0.7665916108103452,0.8585368822992296,-0.18482918436534815,1.0,0.0,1.0,0.0,0
603,0.13946678283027714,-0.647481766992276,-0.7665916108103452,1.1040499974759586,0.553256082927826,1.0,0.0,1.0,0.0,0
604,-1.0010043650490912,0.12263341702503563,0.2945865594969173,0.36751065194577187,1.291341350221,1.0,0.0,1.0,0.0,0
606,0.13946678283027714,0.8927486010423473,-0.23600252565671395,1.1040499974759586,0.553256082927826,1.0,0.0,1.0,0.0,0
610,-0.6208473157559684,-0.2624241749836202,0.2945865594969173,-0.3690286935844148,1.6603839838675871,1.0,0.0,1.0,0.0,0
611,0.5196238321233999,1.2778061930510032,-0.23600252565671395,-0.3690286935844148,1.291341350221,1.0,0.0,1.0,0.0,0
616,-0.24069026646284564,-1.0325393590009317,0.2945865594969173,-1.1055680391146014,-1.2919570853051094,1.0,0.0,1.0,0.0,0
617,0.13946678283027714,0.12263341702503563,-0.23600252565671395,-1.1055680391146014,0.18421344928123892,1.0,0.0,1.0,0.0,0
619,-0.24069026646284564,-0.647481766992276,-0.7665916108103452,1.1040499974759586,-0.18482918436534815,1.0,0.0,1.0,0.0,0
620,-0.6208473157559684,0.12263341702503563,0.2945865594969173,-0.6145418087611437,-0.18482918436534815,1.0,0.0,1.0,0.0,0
622,-1.0010043650490912,0.8927486010423473,-0.23600252565671395,1.1040499974759586,1.6603839838675871,1.0,0.0,1.0,0.0,0
623,-1.0010043650490912,-0.2624241749836202,-0.7665916108103452,0.6130237671225007,-0.9229144516585223,1.0,0.0,1.0,0.0,0
624,-1.0010043650490912,1.2778061930510032,0.2945865594969173,-0.1235155784076859,-0.18482918436534815,1.0,0.0,1.0,0.0,0
625,0.13946678283027714,-1.0325393590009317,-0.23600252565671395,0.36751065194577187,1.291341350221,1.0,0.0,1.0,0.0,0
626,0.8997808814165227,-2.1877121350268993,-0.7665916108103452,-2.087620499821517,-1.2919570853051094,0.0,1.0,0.0,1.0,1
627,-0.24069026646284564,-1.0325393590009317,0.2945865594969173,-0.6145418087611437,1.291341350221,1.0,0.0,1.0,0.0,0
631,0.13946678283027714,0.8927486010423473,0.8251756446505486,-0.6145418087611437,-0.9229144516585223,1.0,0.0,1.0,0.0,0
632,0.8997808814165227,-1.8026545430182435,-0.7665916108103452,-0.8600549239378725,-1.6609997189516963,0.0,1.0,0.0,1.0,1
634,0.13946678283027714,0.5076910090336915,0.8251756446505486,0.8585368822992296,-0.18482918436534815,1.0,0.0,1.0,0.0,0
640,0.13946678283027714,0.5076910090336915,0.2945865594969173,1.5950762278294164,-0.5538718180119352,1.0,0.0,1.0,0.0,0
641,-1.0010043650490912,0.12263341702503563,-0.7665916108103452,-0.1235155784076859,0.9222987165744131,1.0,0.0,1.0,0.0,0
642,0.13946678283027714,-0.647481766992276,0.2945865594969173,0.8585368822992296,-0.18482918436534815,1.0,0.0,1.0,0.0,0
643,-0.24069026646284564,0.8927486010423473,-0.7665916108103452,0.6130237671225007,-0.5538718180119352,1.0,0.0,1.0,0.0,0
645,-1.0010043650490912,1.2778061930510032,-0.23600252565671395,1.1040499974759586,-0.18482918436534815,1.0,0.0,1.0,0.0,0
646,-1.0010043650490912,0.8927486010423473,-0.7665916108103452,0.6130237671225007,0.553256082927826,1.0,0.0,1.0,0.0,0
647,-0.6208473157559684,0.5076910090336915,-0.7665916108103452,1.5950762278294164,1.6603839838675871,1.0,0.0,1.0,0.0,0
648,0.5196238321233999,1.2778061930510032,-0.23600252565671395,1.5950762278294164,0.18421344928123892,1.0,0.0,1.0,0.0,0
649,0.5196238321233999,-0.647481766992276,0.8251756446505486,0.8585368822992296,0.18421344928123892,1.0,0.0,1.0,0.0,0
651,3.1807231771752593,-1.4175969510095876,-0.7665916108103452,-1.1055680391146014,-0.9229144516585223,0.0,1.0,0.0,1.0,0
654,-0.24069026646284564,-0.2624241749836202,-0.7665916108103452,-0.6145418087611437,0.9222987165744131,1.0,0.0,1.0,0.0,0
657,2.8005661278821368,-1.0325393590009317,-2.358358866271239,-0.8600549239378725,-1.2919570853051094,0.0,1.0,0.0,1.0,1
658,-0.24069026646284564,-0.647481766992276,-0.7665916108103452,-0.8600549239378725,0.553256082927826,1.0,0.0,1.0,0.0,0
662,-0.6208473157559684,0.5076910090336915,1.35576472980418,1.1040499974759586,1.6603839838675871,1.0,0.0,1.0,0.0,0
663,-0.24069026646284564,0.12263341702503563,1.35576472980418,-0.6145418087611437,-0.9229144516585223,1.0,0.0,1.0,0.0,0
664,-1.0010043650490912,-0.2624241749836202,-0.23600252565671395,1.5950762278294164,1.291341350221,1.0,0.0,1.0,0.0,0
665,0.8997808814165227,-1.0325393590009317,-0.7665916108103452,-0.8600549239378725,-2.0300423525982834,0.0,1.0,0.0,1.0,1
666,-1.0010043650490912,0.12263341702503563,0.2945865594969173,1.5950762278294164,0.553256082927826,1.0,0.0,1.0,0.0,0
667,-0.24069026646284564,0.8927486010423473,0.2945865594969173,-1.1055680391146014,1.291341350221,1.0,0.0,1.0,0.0,0
670,-0.6208473157559684,0.12263341702503563,-0.23600252565671395,0.36751065194577187,0.9222987165744131,1.0,0.0,1.0,0.0,0
671,-0.6208473157559684,0.12263341702503563,-0.7665916108103452,0.36751065194577187,-0.5538718180119352,1.0,0.0,1.0,0.0,0
673,-0.6208473157559684,-0.647481766992276,1.35576472980418,1.1040499974759586,0.18421344928123892,1.0,0.0,1.0,0.0,0
674,-1.0010043650490912,0.12263341702503563,0.8251756446505486,0.36751065194577187,0.18421344928123892,1.0,0.0,1.0,0.0,0
676,0.5196238321233999,-0.647481766992276,-0.23600252565671395,-0.6145418087611437,0.9222987165744131,1.0,0.0,1.0,0.0,0
679,0.8997808814165227,-2.1877121350268993,-0.7665916108103452,-1.5965942694680593,-1.6609997189516963,0.0,1.0,0.0,1.0,1
680,-0.24069026646284564,1.6628637850596588,0.2945865594969173,-0.1235155784076859,1.291341350221,1.0,0.0,1.0,0.0,0
684,-1.0010043650490912,1.2778061930510032,1.35576472980418,0.6130237671225007,1.291341350221,1.0,0.0,1.0,0.0,0
685,-0.24069026646284564,-0.647481766992276,0.8251756446505486,1.5950762278294164,0.9222987165744131,1.0,0.0,1.0,0.0,0
686,0.13946678283027714,-0.647481766992276,-0.7665916108103452,-0.1235155784076859,1.291341350221,1.0,0.0,1.0,0.0,0
688,1.6600949800027684,-1.0325393590009317,-2.358358866271239,-1.3510811542913304,-2.0300423525982834,0.0,1.0,0.0,1.0,1
689,-0.6208473157559684,-0.2624241749836202,1.35576472980418,0.12199753676904299,0.18421344928123892,1.0,0.0,1.0,0.0,0
691,2.8005661278821368,-1.4175969510095876,-2.358358866271239,-0.8600549239378725,-0.9229144516585223,0.0,1.0,0.0,1.0,1
695,-0.6208473157559684,0.5076910090336915,0.2945865594969173,-1.1055680391146014,1.291341350221,1.0,0.0,1.0,0.0,0
697,-1.0010043650490912,1.2778061930510032,-0.23600252565671395,1.1040499974759586,-0.9229144516585223,1.0,0.0,1.0,0.0,0
698,-0.24069026646284564,-1.0325393590009317,-0.23600252565671395,-1.1055680391146014,-0.18482918436534815,1.0,0.0,1.0,0.0,0
701,-1.0010043650490912,1.6628637850596588,0.2945865594969173,1.1040499974759586,-0.5538718180119352,1.0,0.0,1.0,0.0,0
702,2.4204090785890138,-2.1877121350268993,-2.358358866271239,-1.3510811542913304,-0.5538718180119352,0.0,1.0,0.0,1.0,1
706,0.13946678283027714,0.12263341702503563,0.8251756446505486,0.8585368822992296,0.553256082927826,1.0,0.0,1.0,0.0,0
707,1.2799379307096455,-2.1877121350268993,-1.8277697811176077,-1.8421073846447882,-1.2919570853051094,0.0,1.0,0.0,1.0,0
710,-0.24069026646284564,0.12263341702503563,1.35576472980418,-0.6145418087611437,0.18421344928123892,1.0,0.0,1.0,0.0,0
